"flow_id","anomaly_score","anomaly_reason","last_packet_info","confidence","packet_count","total_bytes","duration","event_time","flow","last_packet_time","encryption","whitelisted","time","diff"
"127.0.0.1:44444 -> 127.0.0.1:8056","0.0","Potential SYN Flood / Scan","Potential SYN Flood / Scan","0.9","24","1296","0.31605680084228516","1771523112.823954","127.0.0.1:44444 -> 127.0.0.1:8056","1771523112.823954","Cleartext","False","1771523112838","1"
"127.0.0.1:8225 -> 127.0.0.53:53","0.7","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2132","256459","4.968004299163819","1771523112.823954","127.0.0.1:8225 -> 127.0.0.53:53","1771523112.823954","Encrypted","False","1771523112838","1"
"127.0.0.1:44444 -> 127.0.0.1:8056","0.0","Potential SYN Flood / Scan","Potential SYN Flood / Scan","0.9","24","1296","0.31605680084228516","1771523112.823954","127.0.0.1:44444 -> 127.0.0.1:8056","1771523112.823954","Cleartext","False","1771523113470","-1"
"127.0.0.1:8225 -> 127.0.0.53:53","0.7","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2132","256459","4.968004299163819","1771523112.823954","127.0.0.1:8225 -> 127.0.0.53:53","1771523112.823954","Encrypted","False","1771523113470","-1"
"127.0.0.1:8225 -> 127.0.0.53:53","0.7","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2233","267679","4.968004299163819","1771523113.3308666","127.0.0.1:8225 -> 127.0.0.53:53","1771523113.3308666","Encrypted","False","1771523113470","1"
"127.0.0.1:44756 -> 127.0.0.1:44783","0.3","","","0.9","34","3432","0.3290460834503174","1771523113.3308666","127.0.0.1:44756 -> 127.0.0.1:44783","1771523113.3308666","Cleartext","False","1771523113470","1"
"127.0.0.1:8225 -> 127.0.0.53:53","0.7","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2233","267679","4.968004299163819","1771523113.3308666","127.0.0.1:8225 -> 127.0.0.53:53","1771523113.3308666","Encrypted","False","1771523114134","-1"
"127.0.0.1:44756 -> 127.0.0.1:44783","0.3","","","0.9","34","3432","0.3290460834503174","1771523113.3308666","127.0.0.1:44756 -> 127.0.0.1:44783","1771523113.3308666","Cleartext","False","1771523114134","-1"
"127.0.0.1:8225 -> 127.0.0.53:53","0.7","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1952","232637","4.584991050720215","1771523114.0968676","127.0.0.1:8225 -> 127.0.0.53:53","1771523114.0968676","Encrypted","False","1771523114134","1"
"127.0.0.1:44444 -> 127.0.0.1:8056","0.0","Potential SYN Flood / Scan","Potential SYN Flood / Scan","0.9","8","432","0.08499081230163574","1771523114.0968676","127.0.0.1:44444 -> 127.0.0.1:8056","1771523114.0968676","Cleartext","False","1771523114134","1"
"127.0.0.1:8225 -> 127.0.0.53:53","0.7","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2307","277455","4.987561059951783","1771523113.9868495","127.0.0.1:8225 -> 127.0.0.53:53","1771523113.9868495","Encrypted","False","1771523114134","1"
"127.0.0.1:44444 -> 127.0.0.1:8056","0.0","Potential SYN Flood / Scan","Potential SYN Flood / Scan","0.9","8","432","0.08499081230163574","1771523114.0968676","127.0.0.1:44444 -> 127.0.0.1:8056","1771523114.0968676","Cleartext","False","1771523114820","-1"
"127.0.0.1:8225 -> 127.0.0.53:53","0.7","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1952","232637","4.584991050720215","1771523114.0968676","127.0.0.1:8225 -> 127.0.0.53:53","1771523114.0968676","Encrypted","False","1771523114820","-1"
"127.0.0.1:8225 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2348","282840","4.98002798652649","1771523114.609854","127.0.0.1:8225 -> 127.0.0.53:53","1771523114.609854","Encrypted","False","1771523114820","1"
"127.0.0.1:44444 -> 127.0.0.1:8056","0.0","Potential SYN Flood / Scan","Potential SYN Flood / Scan","0.9","8","432","0.08772475814819336","1771523114.609854","127.0.0.1:44444 -> 127.0.0.1:8056","1771523114.609854","Cleartext","False","1771523114820","1"
"127.0.0.1:8225 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2348","282840","4.98002798652649","1771523114.609854","127.0.0.1:8225 -> 127.0.0.53:53","1771523114.609854","Encrypted","False","1771523115494","-1"
"127.0.0.1:44444 -> 127.0.0.1:8056","0.0","Potential SYN Flood / Scan","Potential SYN Flood / Scan","0.9","8","432","0.08772475814819336","1771523114.609854","127.0.0.1:44444 -> 127.0.0.1:8056","1771523114.609854","Cleartext","False","1771523115494","-1"
"127.0.0.1:8225 -> 127.0.0.53:53","0.7","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2474","301169","4.994810415267945","1771523115.3698938","127.0.0.1:8225 -> 127.0.0.53:53","1771523115.3698938","Encrypted","False","1771523115494","1"
"127.0.0.1:8225 -> 127.0.0.53:53","0.7","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2474","301169","4.994810415267945","1771523115.3698938","127.0.0.1:8225 -> 127.0.0.53:53","1771523115.3698938","Encrypted","False","1771523116146","-1"
"127.0.0.1:44444 -> 127.0.0.1:8056","0.0","Potential SYN Flood / Scan","Potential SYN Flood / Scan","0.9","15","1387","0.13216884231567383","1771523116.1451132","127.0.0.1:44444 -> 127.0.0.1:8056","1771523116.1451132","Cleartext","False","1771523116146","1"
"127.0.0.1:8225 -> 127.0.0.53:53","0.7","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2620","321116","4.994810415267945","1771523115.9860058","127.0.0.1:8225 -> 127.0.0.53:53","1771523115.9860058","Encrypted","False","1771523116146","1"
"127.0.0.1:44444 -> 127.0.0.1:8056","0.0","Potential SYN Flood / Scan","Potential SYN Flood / Scan","0.9","15","1387","0.13216884231567383","1771523116.1451132","127.0.0.1:44444 -> 127.0.0.1:8056","1771523116.1451132","Cleartext","False","1771523116814","-1"
"127.0.0.1:44444 -> 127.0.0.1:8056","0.0","Potential SYN Flood / Scan","Potential SYN Flood / Scan","0.9","12","648","0.13606555557250977","1771523116.6559706","127.0.0.1:44444 -> 127.0.0.1:8056","1771523116.6559706","Cleartext","False","1771523116814","1"
"127.0.0.1:44444 -> 127.0.0.1:8056","0.0","Potential SYN Flood / Scan","Potential SYN Flood / Scan","0.9","12","648","0.13606555557250977","1771523116.6559706","127.0.0.1:44444 -> 127.0.0.1:8056","1771523116.6559706","Cleartext","False","1771523117592","-1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2627","324367","4.917971683502198","1771523117.425869","127.0.0.1:53352 -> 127.0.0.53:53","1771523117.425869","Encrypted","False","1771523117592","1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2627","324367","4.917971683502198","1771523117.425869","127.0.0.1:53352 -> 127.0.0.53:53","1771523117.425869","Encrypted","False","1771523118276","-1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2703","331687","4.98029859161377","1771523117.9820683","127.0.0.1:53352 -> 127.0.0.53:53","1771523117.9820683","Encrypted","False","1771523118276","1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.7","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2665","327145","4.700028253555298","1771523118.2029042","127.0.0.1:53352 -> 127.0.0.53:53","1771523118.2029042","Encrypted","False","1771523118276","1"
"127.0.0.1:44444 -> 127.0.0.1:8056","0.0","Potential SYN Flood / Scan","Potential SYN Flood / Scan","0.9","19","1603","0.19206268882751465","1771523118.2029042","127.0.0.1:44444 -> 127.0.0.1:8056","1771523118.2029042","Cleartext","False","1771523118276","1"
"127.0.0.1:44444 -> 127.0.0.1:8056","0.0","Potential SYN Flood / Scan","Potential SYN Flood / Scan","0.9","19","1603","0.19206268882751465","1771523118.2029042","127.0.0.1:44444 -> 127.0.0.1:8056","1771523118.2029042","Cleartext","False","1771523118978","-1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.7","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2665","327145","4.700028253555298","1771523118.2029042","127.0.0.1:53352 -> 127.0.0.53:53","1771523118.2029042","Encrypted","False","1771523118978","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","16","1929","0.3006809482574463","1771523118.8601322","127.0.0.1:43071 -> 127.0.0.1:47842","1771523118.8601322","Encrypted","False","1771523118978","1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2934","361869","4.979878974914551","1771523118.8601322","127.0.0.1:53352 -> 127.0.0.53:53","1771523118.8601322","Encrypted","False","1771523118978","1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2934","361869","4.979878974914551","1771523118.8601322","127.0.0.1:53352 -> 127.0.0.53:53","1771523118.8601322","Encrypted","False","1771523119648","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","16","1929","0.3006809482574463","1771523118.8601322","127.0.0.1:43071 -> 127.0.0.1:47842","1771523118.8601322","Encrypted","False","1771523119648","-1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2934","361869","4.979878974914551","1771523119.3629177","127.0.0.1:53352 -> 127.0.0.53:53","1771523119.3629177","Encrypted","False","1771523119648","1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2934","361869","4.979878974914551","1771523119.3629177","127.0.0.1:53352 -> 127.0.0.53:53","1771523119.3629177","Encrypted","False","1771523120342","-1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2341","295867","4.694699359893799","1771523120.211619","127.0.0.1:53352 -> 127.0.0.53:53","1771523120.211619","Encrypted","False","1771523120342","1"
"127.0.0.1:37787 -> 127.0.0.1:38444","0.0","","","0.9","3","739","0.002792430877685547","1771523120.211619","127.0.0.1:37787 -> 127.0.0.1:38444","1771523120.211619","Cleartext","False","1771523120342","1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2934","361869","4.979878974914551","1771523119.842799","127.0.0.1:53352 -> 127.0.0.53:53","1771523119.842799","Encrypted","False","1771523120342","1"
"127.0.0.1:37787 -> 127.0.0.1:38444","0.0","","","0.9","3","739","0.002792430877685547","1771523120.211619","127.0.0.1:37787 -> 127.0.0.1:38444","1771523120.211619","Cleartext","False","1771523121064","-1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2341","295867","4.694699359893799","1771523120.211619","127.0.0.1:53352 -> 127.0.0.53:53","1771523120.211619","Encrypted","False","1771523121064","-1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2618","332943","4.980969263076783","1771523120.8906124","127.0.0.1:53352 -> 127.0.0.53:53","1771523120.8906124","Encrypted","False","1771523121064","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","763","0.0010507831573486328","1771523120.8906124","127.0.0.1:43071 -> 127.0.0.1:47842","1771523120.8906124","Cleartext","False","1771523121064","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","763","0.0010507831573486328","1771523120.8906124","127.0.0.1:43071 -> 127.0.0.1:47842","1771523120.8906124","Cleartext","False","1771523121786","-1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2618","332943","4.980969263076783","1771523120.8906124","127.0.0.1:53352 -> 127.0.0.53:53","1771523120.8906124","Encrypted","False","1771523121786","-1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2618","332943","4.980969263076783","1771523121.3636715","127.0.0.1:53352 -> 127.0.0.53:53","1771523121.3636715","Encrypted","False","1771523121786","1"
"127.0.0.1:53511 -> 127.0.0.53:53","0.3","Potential SYN Flood / Scan","Potential SYN Flood / Scan","0.9","1972","257213","4.6686805019378665","1771523121.67065","127.0.0.1:53511 -> 127.0.0.53:53","1771523121.67065","Encrypted","False","1771523121786","1"
"127.0.0.1:53511 -> 127.0.0.53:53","0.3","Potential SYN Flood / Scan","Potential SYN Flood / Scan","0.9","1972","257213","4.6686805019378665","1771523121.67065","127.0.0.1:53511 -> 127.0.0.53:53","1771523121.67065","Encrypted","False","1771523122448","-1"
"127.0.0.1:53511 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2312","302030","4.979209733963013","1771523121.9811792","127.0.0.1:53511 -> 127.0.0.53:53","1771523121.9811792","Encrypted","False","1771523122448","1"
"127.0.0.1:37787 -> 127.0.0.1:38444","0.0","","","0.9","3","739","0.00376947021484375","1771523122.2184403","127.0.0.1:37787 -> 127.0.0.1:38444","1771523122.2184403","Cleartext","False","1771523122448","1"
"127.0.0.1:53511 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2214","289549","4.698563648223877","1771523122.2184403","127.0.0.1:53511 -> 127.0.0.53:53","1771523122.2184403","Encrypted","False","1771523122448","1"
"127.0.0.1:37787 -> 127.0.0.1:38444","0.0","","","0.9","3","739","0.00376947021484375","1771523122.2184403","127.0.0.1:37787 -> 127.0.0.1:38444","1771523122.2184403","Cleartext","False","1771523123260","-1"
"127.0.0.1:53511 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2214","289549","4.698563648223877","1771523122.2184403","127.0.0.1:53511 -> 127.0.0.53:53","1771523122.2184403","Encrypted","False","1771523123260","-1"
"127.0.0.1:53511 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2271","305101","4.980082584381104","1771523122.964388","127.0.0.1:53511 -> 127.0.0.53:53","1771523122.964388","Encrypted","False","1771523123260","1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration)","High Volume Transfer (Potential Exfiltration)","0.9","310","58333","0.7497170696258545","1771523122.964388","127.0.0.1:53352 -> 127.0.0.53:53","1771523122.964388","Encrypted","False","1771523123260","1"
"127.0.0.1:53511 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2271","305101","4.980082584381104","1771523122.964388","127.0.0.1:53511 -> 127.0.0.53:53","1771523122.964388","Encrypted","False","1771523123926","-1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration)","High Volume Transfer (Potential Exfiltration)","0.9","310","58333","0.7497170696258545","1771523122.964388","127.0.0.1:53352 -> 127.0.0.53:53","1771523122.964388","Encrypted","False","1771523123926","-1"
"127.0.0.1:53511 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2271","308439","4.980082584381104","1771523123.462264","127.0.0.1:53511 -> 127.0.0.53:53","1771523123.462264","Encrypted","False","1771523123926","1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration)","High Volume Transfer (Potential Exfiltration)","0.9","604","97998","1.2475932369232177","1771523123.462264","127.0.0.1:53352 -> 127.0.0.53:53","1771523123.462264","Encrypted","False","1771523123926","1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration)","High Volume Transfer (Potential Exfiltration)","0.9","604","97998","1.2475932369232177","1771523123.462264","127.0.0.1:53352 -> 127.0.0.53:53","1771523123.462264","Encrypted","False","1771523124660","-1"
"127.0.0.1:53511 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2271","308439","4.980082584381104","1771523123.462264","127.0.0.1:53511 -> 127.0.0.53:53","1771523123.462264","Encrypted","False","1771523124660","-1"
"127.0.0.1:53511 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2271","315146","4.986928535461426","1771523123.9979084","127.0.0.1:53511 -> 127.0.0.53:53","1771523123.9979084","Encrypted","False","1771523124660","1"
"127.0.0.1:53511 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2150","305279","4.755112720489502","1771523124.5077","127.0.0.1:53511 -> 127.0.0.53:53","1771523124.5077","Encrypted","False","1771523124660","1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","898","138021","2.2930291423797606","1771523124.5077","127.0.0.1:53352 -> 127.0.0.53:53","1771523124.5077","Encrypted","False","1771523124660","1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","898","138021","2.2930291423797606","1771523124.5077","127.0.0.1:53352 -> 127.0.0.53:53","1771523124.5077","Encrypted","False","1771523125378","-1"
"127.0.0.1:53511 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2150","305279","4.755112720489502","1771523124.5077","127.0.0.1:53511 -> 127.0.0.53:53","1771523124.5077","Encrypted","False","1771523125378","-1"
"127.0.0.1:53511 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2150","305279","4.755112720489502","1771523125.3650618","127.0.0.1:53511 -> 127.0.0.53:53","1771523125.3650618","Encrypted","False","1771523125378","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","14","3150","0.12381966209411621","1771523125.3650618","127.0.0.1:43071 -> 127.0.0.1:47842","1771523125.3650618","Encrypted","False","1771523125378","1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1108","168577","3.150390935897827","1771523125.3650618","127.0.0.1:53352 -> 127.0.0.53:53","1771523125.3650618","Encrypted","False","1771523125378","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","14","3150","0.12381966209411621","1771523125.3650618","127.0.0.1:43071 -> 127.0.0.1:47842","1771523125.3650618","Encrypted","False","1771523126062","-1"
"127.0.0.1:53511 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2150","305279","4.755112720489502","1771523125.3650618","127.0.0.1:53511 -> 127.0.0.53:53","1771523125.3650618","Encrypted","False","1771523126062","-1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1108","168577","3.150390935897827","1771523125.3650618","127.0.0.1:53352 -> 127.0.0.53:53","1771523125.3650618","Encrypted","False","1771523126062","-1"
"127.0.0.1:53511 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","2150","305279","4.755112720489502","1771523125.5124135","127.0.0.1:53511 -> 127.0.0.53:53","1771523125.5124135","Encrypted","False","1771523126062","1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1336","200828","3.2977426776885985","1771523125.5124135","127.0.0.1:53352 -> 127.0.0.53:53","1771523125.5124135","Encrypted","False","1771523126062","1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1336","200828","3.2977426776885985","1771523125.5124135","127.0.0.1:53352 -> 127.0.0.53:53","1771523125.5124135","Encrypted","False","1771523126770","-1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1647","243643","4.2988849411010746","1771523126.5135558","127.0.0.1:53352 -> 127.0.0.53:53","1771523126.5135558","Encrypted","False","1771523126770","1"
"127.0.0.1:53511 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1979","287287","4.816400123596192","1771523126.3647842","127.0.0.1:53511 -> 127.0.0.53:53","1771523126.3647842","Encrypted","False","1771523126770","1"
"127.0.0.1:53352 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1647","243643","4.2988849411010746","1771523126.5135558","127.0.0.1:53352 -> 127.0.0.53:53","1771523126.5135558","Encrypted","False","1771523127498","-1"
"127.0.0.1:37787 -> 127.0.0.1:38444","0.0","","","0.9","11","1924","0.04228146171569824","1771523127.3652313","127.0.0.1:37787 -> 127.0.0.1:38444","1771523127.3652313","Encrypted","False","1771523127498","1"
"127.0.0.1:56413 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1939","283984","4.8655586967468265","1771523127.3652313","127.0.0.1:56413 -> 127.0.0.53:53","1771523127.3652313","Encrypted","False","1771523127498","1"
"127.0.0.1:56413 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1939","283984","4.8655586967468265","1771523127.3652313","127.0.0.1:56413 -> 127.0.0.53:53","1771523127.3652313","Encrypted","False","1771523128236","-1"
"127.0.0.1:37787 -> 127.0.0.1:38444","0.0","","","0.9","11","1924","0.04228146171569824","1771523127.3652313","127.0.0.1:37787 -> 127.0.0.1:38444","1771523127.3652313","Encrypted","False","1771523128236","-1"
"127.0.0.1:56413 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1546","216048","4.081252408981324","1771523128.044207","127.0.0.1:56413 -> 127.0.0.53:53","1771523128.044207","Encrypted","False","1771523128236","1"
"127.0.0.1:56413 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1939","283984","4.8655586967468265","1771523127.6209292","127.0.0.1:56413 -> 127.0.0.53:53","1771523127.6209292","Encrypted","False","1771523128236","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","1304","0.0010538825988769531","1771523128.044207","127.0.0.1:43071 -> 127.0.0.1:47842","1771523128.044207","Cleartext","False","1771523128236","1"
"127.0.0.1:56413 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1546","216048","4.081252408981324","1771523128.044207","127.0.0.1:56413 -> 127.0.0.53:53","1771523128.044207","Encrypted","False","1771523129076","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","1304","0.0010538825988769531","1771523128.044207","127.0.0.1:43071 -> 127.0.0.1:47842","1771523128.044207","Cleartext","False","1771523129076","-1"
"127.0.0.1:56413 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1812","251651","4.773350072860718","1771523128.7728224","127.0.0.1:56413 -> 127.0.0.53:53","1771523128.7728224","Encrypted","False","1771523129076","1"
"127.0.0.1:56413 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1812","251651","4.773350072860718","1771523128.7728224","127.0.0.1:56413 -> 127.0.0.53:53","1771523128.7728224","Encrypted","False","1771523129842","-1"
